1,1972,1,1;
2,1972,1,2;
3,1972,1,3;
4,1972,1,4;
5,1972,1,5;
6,1972,1,6;
7,1972,1,7;
8,1972,1,8;
9,1972,1,9;
10,1972,1,10;
11,1972,1,11;
12,1972,1,12;
13,1972,1,13;
14,1972,1,14;
15,1972,1,15;
16,1972,1,16;
17,1972,1,17;
18,1972,1,18;
19,1972,1,19;
20,1972,1,20;
21,1972,1,21;
22,1972,1,22;
23,1972,1,23;
24,1972,1,24;
25,1972,1,25;
26,1972,1,26;
27,1972,1,27;
28,1972,1,28;
29,1972,1,29;
30,1972,1,30;
31,1972,1,31;
32,1972,1,32;
33,1972,1,33;
34,1972,1,34;
35,1972,2,1;
36,1972,2,2;
37,1972,2,3;
38,1972,2,4;
39,1972,2,5;
40,1972,2,6;
41,1972,2,7;
42,1972,2,8;
43,1972,2,9;
44,1972,2,10;
45,1972,2,11;
46,1972,2,12;
47,1972,2,13;
48,1972,2,14;
49,1972,2,15;
50,1972,2,16;
51,1972,2,17;
52,1972,2,18;
53,1972,2,19;
54,1972,2,20;
55,1972,2,21;
56,1972,2,22;
57,1972,2,23;
58,1972,2,24;
59,1972,2,25;
60,1972,2,26;
61,1972,2,27;
62,1972,2,28;
63,1972,2,29;
64,1972,2,30;
65,1972,2,31;
66,1972,2,32;
67,1972,2,33;
68,1972,2,34;
69,1972,2,35;
70,1972,2,36;
71,1972,2,37;
72,1972,2,38;
73,1973,1,1;
74,1973,1,2;
75,1973,1,3;
76,1973,1,4;
77,1973,1,5;
78,1973,1,6;
79,1973,1,7;
80,1973,1,8;
81,1973,1,9;
82,1973,1,10;
83,1973,1,11;
84,1973,1,12;
85,1973,1,13;
86,1973,1,14;
87,1973,1,15;
88,1973,1,16;
89,1973,1,17;
90,1973,1,18;
91,1973,1,19;
92,1973,1,20;
93,1973,1,21;
94,1973,1,22;
95,1973,1,23;
96,1973,1,24;
97,1973,1,25;
98,1973,1,26;
99,1973,1,27;
100,1973,1,28;
101,1973,1,29;
102,1973,1,30;
103,1973,1,31;
104,1973,1,32;
105,1973,1,33;
106,1973,1,34;
107,1973,2,1;
108,1973,2,2;
109,1973,2,3;
110,1973,2,4;
111,1973,2,5;
112,1973,2,6;
113,1973,2,7;
114,1973,2,8;
115,1973,2,9;
116,1973,2,10;
117,1973,2,11;
118,1973,2,12;
119,1973,2,13;
120,1973,2,14;
121,1973,2,15;
122,1973,2,16;
123,1973,2,17;
124,1973,2,18;
125,1973,2,19;
126,1973,2,20;
127,1973,2,21;
128,1973,2,22;
129,1973,2,23;
130,1973,2,24;
131,1973,2,25;
132,1973,2,26;
133,1973,2,27;
134,1973,2,28;
135,1973,2,29;
136,1973,2,30;
137,1973,2,31;
138,1973,2,32;
139,1973,2,33;
140,1973,2,34;
141,1973,2,35;
142,1973,2,36;
143,1973,2,37;
144,1973,2,38;
145,1974,1,1;
146,1974,1,2;
147,1974,1,3;
148,1974,1,4;
149,1974,1,5;
150,1974,1,6;
151,1974,1,7;
152,1974,1,8;
153,1974,1,9;
154,1974,1,10;
155,1974,1,11;
156,1974,1,12;
157,1974,1,13;
158,1974,1,14;
159,1974,1,15;
160,1974,1,16;
161,1974,1,17;
162,1974,1,18;
163,1974,1,19;
164,1974,1,20;
165,1974,1,21;
166,1974,1,22;
167,1974,1,23;
168,1974,1,24;
169,1974,1,25;
170,1974,1,26;
171,1974,1,27;
172,1974,1,28;
173,1974,1,29;
174,1974,1,30;
175,1974,1,31;
176,1974,1,32;
177,1974,1,33;
178,1974,1,34;
179,1974,2,1;
180,1974,2,2;
181,1974,2,3;
182,1974,2,4;
183,1974,2,5;
184,1974,2,6;
185,1974,2,7;
186,1974,2,8;
187,1974,2,9;
188,1974,2,10;
189,1974,2,11;
190,1974,2,12;
191,1974,2,13;
192,1974,2,14;
193,1974,2,15;
194,1974,2,16;
195,1974,2,17;
196,1974,2,18;
197,1974,2,19;
198,1974,2,20;
199,1974,2,21;
200,1974,2,22;
201,1974,2,23;
202,1974,2,24;
203,1974,2,25;
204,1974,2,26;
205,1974,2,27;
206,1974,2,28;
207,1974,2,29;
208,1974,2,30;
209,1974,2,31;
210,1974,2,32;
211,1974,2,33;
212,1974,2,34;
213,1974,2,35;
214,1974,2,36;
215,1974,2,37;
216,1974,2,38;
217,1975,1,1;
218,1975,1,2;
219,1975,1,3;
220,1975,1,4;
221,1975,1,5;
222,1975,1,6;
223,1975,1,7;
224,1975,1,8;
225,1975,1,9;
226,1975,1,10;
227,1975,1,11;
228,1975,1,12;
229,1975,1,13;
230,1975,1,14;
231,1975,1,15;
232,1975,1,16;
233,1975,1,17;
234,1975,1,18;
235,1975,1,19;
236,1975,1,20;
237,1975,1,21;
238,1975,1,22;
239,1975,1,23;
240,1975,1,24;
241,1975,1,25;
242,1975,1,26;
243,1975,1,27;
244,1975,1,28;
245,1975,1,29;
246,1975,1,30;
247,1975,1,31;
248,1975,1,32;
249,1975,1,33;
250,1975,1,34;
251,1975,2,1;
252,1975,2,2;
253,1975,2,3;
254,1975,2,4;
255,1975,2,5;
256,1975,2,6;
257,1975,2,7;
258,1975,2,8;
259,1975,2,9;
260,1975,2,10;
261,1975,2,11;
262,1975,2,12;
263,1975,2,13;
264,1975,2,14;
265,1975,2,15;
266,1975,2,16;
267,1975,2,17;
268,1975,2,18;
269,1975,2,19;
270,1975,2,20;
271,1975,2,21;
272,1975,2,22;
273,1975,2,23;
274,1975,2,24;
275,1975,2,25;
276,1975,2,26;
277,1975,2,27;
278,1975,2,28;
279,1975,2,29;
280,1975,2,30;
281,1975,2,31;
282,1975,2,32;
283,1975,2,33;
284,1975,2,34;
285,1975,2,35;
286,1975,2,36;
287,1975,2,37;
288,1975,2,38;
289,1976,1,1;
290,1976,1,2;
291,1976,1,3;
292,1976,1,4;
293,1976,1,5;
294,1976,1,6;
295,1976,1,7;
296,1976,1,8;
297,1976,1,9;
298,1976,1,10;
299,1976,1,11;
300,1976,1,12;
301,1976,1,13;
302,1976,1,14;
303,1976,1,15;
304,1976,1,16;
305,1976,1,17;
306,1976,1,18;
307,1976,1,19;
308,1976,1,20;
309,1976,1,21;
310,1976,1,22;
311,1976,1,23;
312,1976,1,24;
313,1976,1,25;
314,1976,1,26;
315,1976,1,27;
316,1976,1,28;
317,1976,1,29;
318,1976,1,30;
319,1976,1,31;
320,1976,1,32;
321,1976,1,33;
322,1976,1,34;
323,1976,2,1;
324,1976,2,2;
325,1976,2,3;
326,1976,2,4;
327,1976,2,5;
328,1976,2,6;
329,1976,2,7;
330,1976,2,8;
331,1976,2,9;
332,1976,2,10;
333,1976,2,11;
334,1976,2,12;
335,1976,2,13;
336,1976,2,14;
337,1976,2,15;
338,1976,2,16;
339,1976,2,17;
340,1976,2,18;
341,1976,2,19;
342,1976,2,20;
343,1976,2,21;
344,1976,2,22;
345,1976,2,23;
346,1976,2,24;
347,1976,2,25;
348,1976,2,26;
349,1976,2,27;
350,1976,2,28;
351,1976,2,29;
352,1976,2,30;
353,1976,2,31;
354,1976,2,32;
355,1976,2,33;
356,1976,2,34;
357,1976,2,35;
358,1976,2,36;
359,1976,2,37;
360,1976,2,38;
361,1977,1,1;
362,1977,1,2;
363,1977,1,3;
364,1977,1,4;
365,1977,1,5;
366,1977,1,6;
367,1977,1,7;
368,1977,1,8;
369,1977,1,9;
370,1977,1,10;
371,1977,1,11;
372,1977,1,12;
373,1977,1,13;
374,1977,1,14;
375,1977,1,15;
376,1977,1,16;
377,1977,1,17;
378,1977,1,18;
379,1977,1,19;
380,1977,1,20;
381,1977,1,21;
382,1977,1,22;
383,1977,1,23;
384,1977,1,24;
385,1977,1,25;
386,1977,1,26;
387,1977,1,27;
388,1977,1,28;
389,1977,1,29;
390,1977,1,30;
391,1977,1,31;
392,1977,1,32;
393,1977,1,33;
394,1977,1,34;
395,1977,2,1;
396,1977,2,2;
397,1977,2,3;
398,1977,2,4;
399,1977,2,5;
400,1977,2,6;
401,1977,2,7;
402,1977,2,8;
403,1977,2,9;
404,1977,2,10;
405,1977,2,11;
406,1977,2,12;
407,1977,2,13;
408,1977,2,14;
409,1977,2,15;
410,1977,2,16;
411,1977,2,17;
412,1977,2,18;
413,1977,2,19;
414,1977,2,20;
415,1977,2,21;
416,1977,2,22;
417,1977,2,23;
418,1977,2,24;
419,1977,2,25;
420,1977,2,26;
421,1977,2,27;
422,1977,2,28;
423,1977,2,29;
424,1977,2,30;
425,1977,2,31;
426,1977,2,32;
427,1977,2,33;
428,1977,2,34;
429,1977,2,35;
430,1977,2,36;
431,1977,2,37;
432,1977,2,38;
433,1978,1,1;
434,1978,1,2;
435,1978,1,3;
436,1978,1,4;
437,1978,1,5;
438,1978,1,6;
439,1978,1,7;
440,1978,1,8;
441,1978,1,9;
442,1978,1,10;
443,1978,1,11;
444,1978,1,12;
445,1978,1,13;
446,1978,1,14;
447,1978,1,15;
448,1978,1,16;
449,1978,1,17;
450,1978,1,18;
451,1978,1,19;
452,1978,1,20;
453,1978,1,21;
454,1978,1,22;
455,1978,1,23;
456,1978,1,24;
457,1978,1,25;
458,1978,1,26;
459,1978,1,27;
460,1978,1,28;
461,1978,1,29;
462,1978,1,30;
463,1978,1,31;
464,1978,1,32;
465,1978,1,33;
466,1978,1,34;
467,1978,2,1;
468,1978,2,2;
469,1978,2,3;
470,1978,2,4;
471,1978,2,5;
472,1978,2,6;
473,1978,2,7;
474,1978,2,8;
475,1978,2,9;
476,1978,2,10;
477,1978,2,11;
478,1978,2,12;
479,1978,2,13;
480,1978,2,14;
481,1978,2,15;
482,1978,2,16;
483,1978,2,17;
484,1978,2,18;
485,1978,2,19;
486,1978,2,20;
487,1978,2,21;
488,1978,2,22;
489,1978,2,23;
490,1978,2,24;
491,1978,2,25;
492,1978,2,26;
493,1978,2,27;
494,1978,2,28;
495,1978,2,29;
496,1978,2,30;
497,1978,2,31;
498,1978,2,32;
499,1978,2,33;
500,1978,2,34;
501,1978,2,35;
502,1978,2,36;
503,1978,2,37;
504,1978,2,38;
505,1979,1,1;
506,1979,1,2;
507,1979,1,3;
508,1979,1,4;
509,1979,1,5;
510,1979,1,6;
511,1979,1,7;
512,1979,1,8;
513,1979,1,9;
514,1979,1,10;
515,1979,1,11;
516,1979,1,12;
517,1979,1,13;
518,1979,1,14;
519,1979,1,15;
520,1979,1,16;
521,1979,1,17;
522,1979,1,18;
523,1979,1,19;
524,1979,1,20;
525,1979,1,21;
526,1979,1,22;
527,1979,1,23;
528,1979,1,24;
529,1979,1,25;
530,1979,1,26;
531,1979,1,27;
532,1979,1,28;
533,1979,1,29;
534,1979,1,30;
535,1979,1,31;
536,1979,1,32;
537,1979,1,33;
538,1979,1,34;
539,1979,2,1;
540,1979,2,2;
541,1979,2,3;
542,1979,2,4;
543,1979,2,5;
544,1979,2,6;
545,1979,2,7;
546,1979,2,8;
547,1979,2,9;
548,1979,2,10;
549,1979,2,11;
550,1979,2,12;
551,1979,2,13;
552,1979,2,14;
553,1979,2,15;
554,1979,2,16;
555,1979,2,17;
556,1979,2,18;
557,1979,2,19;
558,1979,2,20;
559,1979,2,21;
560,1979,2,22;
561,1979,2,23;
562,1979,2,24;
563,1979,2,25;
564,1979,2,26;
565,1979,2,27;
566,1979,2,28;
567,1979,2,29;
568,1979,2,30;
569,1979,2,31;
570,1979,2,32;
571,1979,2,33;
572,1979,2,34;
573,1979,2,35;
574,1979,2,36;
575,1979,2,37;
576,1979,2,38;
577,1980,1,1;
578,1980,1,2;
579,1980,1,3;
580,1980,1,4;
581,1980,1,5;
582,1980,1,6;
583,1980,1,7;
584,1980,1,8;
585,1980,1,9;
586,1980,1,10;
587,1980,1,11;
588,1980,1,12;
589,1980,1,13;
590,1980,1,14;
591,1980,1,15;
592,1980,1,16;
593,1980,1,17;
594,1980,1,18;
595,1980,1,19;
596,1980,1,20;
597,1980,1,21;
598,1980,1,22;
599,1980,1,23;
600,1980,1,24;
601,1980,1,25;
602,1980,1,26;
603,1980,1,27;
604,1980,1,28;
605,1980,1,29;
606,1980,1,30;
607,1980,1,31;
608,1980,1,32;
609,1980,1,33;
610,1980,1,34;
611,1980,2,1;
612,1980,2,2;
613,1980,2,3;
614,1980,2,4;
615,1980,2,5;
616,1980,2,6;
617,1980,2,7;
618,1980,2,8;
619,1980,2,9;
620,1980,2,10;
621,1980,2,11;
622,1980,2,12;
623,1980,2,13;
624,1980,2,14;
625,1980,2,15;
626,1980,2,16;
627,1980,2,17;
628,1980,2,18;
629,1980,2,19;
630,1980,2,20;
631,1980,2,21;
632,1980,2,22;
633,1980,2,23;
634,1980,2,24;
635,1980,2,25;
636,1980,2,26;
637,1980,2,27;
638,1980,2,28;
639,1980,2,29;
640,1980,2,30;
641,1980,2,31;
642,1980,2,32;
643,1980,2,33;
644,1980,2,34;
645,1980,2,35;
646,1980,2,36;
647,1980,2,37;
648,1980,2,38;
649,1981,1,1;
650,1981,1,2;
651,1981,1,3;
652,1981,1,4;
653,1981,1,5;
654,1981,1,6;
655,1981,1,7;
656,1981,1,8;
657,1981,1,9;
658,1981,1,10;
659,1981,1,11;
660,1981,1,12;
661,1981,1,13;
662,1981,1,14;
663,1981,1,15;
664,1981,1,16;
665,1981,1,17;
666,1981,1,18;
667,1981,1,19;
668,1981,1,20;
669,1981,1,21;
670,1981,1,22;
671,1981,1,23;
672,1981,1,24;
673,1981,1,25;
674,1981,1,26;
675,1981,1,27;
676,1981,1,28;
677,1981,1,29;
678,1981,1,30;
679,1981,1,31;
680,1981,1,32;
681,1981,1,33;
682,1981,1,34;
683,1981,2,1;
684,1981,2,2;
685,1981,2,3;
686,1981,2,4;
687,1981,2,5;
688,1981,2,6;
689,1981,2,7;
690,1981,2,8;
691,1981,2,9;
692,1981,2,10;
693,1981,2,11;
694,1981,2,12;
695,1981,2,13;
696,1981,2,14;
697,1981,2,15;
698,1981,2,16;
699,1981,2,17;
700,1981,2,18;
701,1981,2,19;
702,1981,2,20;
703,1981,2,21;
704,1981,2,22;
705,1981,2,23;
706,1981,2,24;
707,1981,2,25;
708,1981,2,26;
709,1981,2,27;
710,1981,2,28;
711,1981,2,29;
712,1981,2,30;
713,1981,2,31;
714,1981,2,32;
715,1981,2,33;
716,1981,2,34;
717,1981,2,35;
718,1981,2,36;
719,1981,2,37;
720,1981,2,38;
721,1982,1,1;
722,1982,1,2;
723,1982,1,3;
724,1982,1,4;
725,1982,1,5;
726,1982,1,6;
727,1982,1,7;
728,1982,1,8;
729,1982,1,9;
730,1982,1,10;
731,1982,1,11;
732,1982,1,12;
733,1982,1,13;
734,1982,1,14;
735,1982,1,15;
736,1982,1,16;
737,1982,1,17;
738,1982,1,18;
739,1982,1,19;
740,1982,1,20;
741,1982,1,21;
742,1982,1,22;
743,1982,1,23;
744,1982,1,24;
745,1982,1,25;
746,1982,1,26;
747,1982,1,27;
748,1982,1,28;
749,1982,1,29;
750,1982,1,30;
751,1982,1,31;
752,1982,1,32;
753,1982,1,33;
754,1982,1,34;
755,1982,2,1;
756,1982,2,2;
757,1982,2,3;
758,1982,2,4;
759,1982,2,5;
760,1982,2,6;
761,1982,2,7;
762,1982,2,8;
763,1982,2,9;
764,1982,2,10;
765,1982,2,11;
766,1982,2,12;
767,1982,2,13;
768,1982,2,14;
769,1982,2,15;
770,1982,2,16;
771,1982,2,17;
772,1982,2,18;
773,1982,2,19;
774,1982,2,20;
775,1982,2,21;
776,1982,2,22;
777,1982,2,23;
778,1982,2,24;
779,1982,2,25;
780,1982,2,26;
781,1982,2,27;
782,1982,2,28;
783,1982,2,29;
784,1982,2,30;
785,1982,2,31;
786,1982,2,32;
787,1982,2,33;
788,1982,2,34;
789,1982,2,35;
790,1982,2,36;
791,1982,2,37;
792,1982,2,38;
793,1983,1,1;
794,1983,1,2;
795,1983,1,3;
796,1983,1,4;
797,1983,1,5;
798,1983,1,6;
799,1983,1,7;
800,1983,1,8;
801,1983,1,9;
802,1983,1,10;
803,1983,1,11;
804,1983,1,12;
805,1983,1,13;
806,1983,1,14;
807,1983,1,15;
808,1983,1,16;
809,1983,1,17;
810,1983,1,18;
811,1983,1,19;
812,1983,1,20;
813,1983,1,21;
814,1983,1,22;
815,1983,1,23;
816,1983,1,24;
817,1983,1,25;
818,1983,1,26;
819,1983,1,27;
820,1983,1,28;
821,1983,1,29;
822,1983,1,30;
823,1983,1,31;
824,1983,1,32;
825,1983,1,33;
826,1983,1,34;
827,1983,2,1;
828,1983,2,2;
829,1983,2,3;
830,1983,2,4;
831,1983,2,5;
832,1983,2,6;
833,1983,2,7;
834,1983,2,8;
835,1983,2,9;
836,1983,2,10;
837,1983,2,11;
838,1983,2,12;
839,1983,2,13;
840,1983,2,14;
841,1983,2,15;
842,1983,2,16;
843,1983,2,17;
844,1983,2,18;
845,1983,2,19;
846,1983,2,20;
847,1983,2,21;
848,1983,2,22;
849,1983,2,23;
850,1983,2,24;
851,1983,2,25;
852,1983,2,26;
853,1983,2,27;
854,1983,2,28;
855,1983,2,29;
856,1983,2,30;
857,1983,2,31;
858,1983,2,32;
859,1983,2,33;
860,1983,2,34;
861,1983,2,35;
862,1983,2,36;
863,1983,2,37;
864,1983,2,38;
865,1984,1,1;
866,1984,1,2;
867,1984,1,3;
868,1984,1,4;
869,1984,1,5;
870,1984,1,6;
871,1984,1,7;
872,1984,1,8;
873,1984,1,9;
874,1984,1,10;
875,1984,1,11;
876,1984,1,12;
877,1984,1,13;
878,1984,1,14;
879,1984,1,15;
880,1984,1,16;
881,1984,1,17;
882,1984,1,18;
883,1984,1,19;
884,1984,1,20;
885,1984,1,21;
886,1984,1,22;
887,1984,1,23;
888,1984,1,24;
889,1984,1,25;
890,1984,1,26;
891,1984,1,27;
892,1984,1,28;
893,1984,1,29;
894,1984,1,30;
895,1984,1,31;
896,1984,1,32;
897,1984,1,33;
898,1984,1,34;
899,1984,2,1;
900,1984,2,2;
901,1984,2,3;
902,1984,2,4;
903,1984,2,5;
904,1984,2,6;
905,1984,2,7;
906,1984,2,8;
907,1984,2,9;
908,1984,2,10;
909,1984,2,11;
910,1984,2,12;
911,1984,2,13;
912,1984,2,14;
913,1984,2,15;
914,1984,2,16;
915,1984,2,17;
916,1984,2,18;
917,1984,2,19;
918,1984,2,20;
919,1984,2,21;
920,1984,2,22;
921,1984,2,23;
922,1984,2,24;
923,1984,2,25;
924,1984,2,26;
925,1984,2,27;
926,1984,2,28;
927,1984,2,29;
928,1984,2,30;
929,1984,2,31;
930,1984,2,32;
931,1984,2,33;
932,1984,2,34;
933,1984,2,35;
934,1984,2,36;
935,1984,2,37;
936,1984,2,38;
937,1985,1,1;
938,1985,1,2;
939,1985,1,3;
940,1985,1,4;
941,1985,1,5;
942,1985,1,6;
943,1985,1,7;
944,1985,1,8;
945,1985,1,9;
946,1985,1,10;
947,1985,1,11;
948,1985,1,12;
949,1985,1,13;
950,1985,1,14;
951,1985,1,15;
952,1985,1,16;
953,1985,1,17;
954,1985,1,18;
955,1985,1,19;
956,1985,1,20;
957,1985,1,21;
958,1985,1,22;
959,1985,1,23;
960,1985,1,24;
961,1985,1,25;
962,1985,1,26;
963,1985,1,27;
964,1985,1,28;
965,1985,1,29;
966,1985,1,30;
967,1985,1,31;
968,1985,1,32;
969,1985,1,33;
970,1985,1,34;
971,1985,2,1;
972,1985,2,2;
973,1985,2,3;
974,1985,2,4;
975,1985,2,5;
976,1985,2,6;
977,1985,2,7;
978,1985,2,8;
979,1985,2,9;
980,1985,2,10;
981,1985,2,11;
982,1985,2,12;
983,1985,2,13;
984,1985,2,14;
985,1985,2,15;
986,1985,2,16;
987,1985,2,17;
988,1985,2,18;
989,1985,2,19;
990,1985,2,20;
991,1985,2,21;
992,1985,2,22;
993,1985,2,23;
994,1985,2,24;
995,1985,2,25;
996,1985,2,26;
997,1985,2,27;
998,1985,2,28;
999,1985,2,29;
1000,1985,2,30;
1001,1985,2,31;
1002,1985,2,32;
1003,1985,2,33;
1004,1985,2,34;
1005,1985,2,35;
1006,1985,2,36;
1007,1985,2,37;
1008,1985,2,38;
1009,1986,1,1;
1010,1986,1,2;
1011,1986,1,3;
1012,1986,1,4;
1013,1986,1,5;
1014,1986,1,6;
1015,1986,1,7;
1016,1986,1,8;
1017,1986,1,9;
1018,1986,1,10;
1019,1986,1,11;
1020,1986,1,12;
1021,1986,1,13;
1022,1986,1,14;
1023,1986,1,15;
1024,1986,1,16;
1025,1986,1,17;
1026,1986,1,18;
1027,1986,1,19;
1028,1986,1,20;
1029,1986,1,21;
1030,1986,1,22;
1031,1986,1,23;
1032,1986,1,24;
1033,1986,1,25;
1034,1986,1,26;
1035,1986,1,27;
1036,1986,1,28;
1037,1986,1,29;
1038,1986,1,30;
1039,1986,1,31;
1040,1986,1,32;
1041,1986,1,33;
1042,1986,1,34;
1043,1986,1,35;
1044,1986,1,36;
1045,1986,1,37;
1046,1986,1,38;
1047,1986,1,39;
1048,1986,1,40;
1049,1986,1,41;
1050,1986,1,42;
1051,1986,1,43;
1052,1986,1,44;
1053,1986,2,1;
1054,1986,2,2;
1055,1986,2,3;
1056,1986,2,4;
1057,1986,2,5;
1058,1986,2,6;
1059,1986,2,7;
1060,1986,2,8;
1061,1986,2,9;
1062,1986,2,10;
1063,1986,2,11;
1064,1986,2,12;
1065,1986,2,13;
1066,1986,2,14;
1067,1986,2,15;
1068,1986,2,16;
1069,1986,2,17;
1070,1986,2,18;
1071,1986,2,19;
1072,1986,2,20;
1073,1986,2,21;
1074,1986,2,22;
1075,1986,2,23;
1076,1986,2,24;
1077,1986,2,25;
1078,1986,2,26;
1079,1986,2,27;
1080,1986,2,28;
1081,1986,2,29;
1082,1986,2,30;
1083,1986,2,31;
1084,1986,2,32;
1085,1986,2,33;
1086,1986,2,34;
1087,1986,2,35;
1088,1986,2,36;
1089,1986,2,37;
1090,1986,2,38;
1091,1986,2,39;
1092,1986,2,40;
1093,1986,2,41;
1094,1986,2,42;
1095,1986,2,43;
1096,1986,2,44;
1097,1986,Descens,1;
1098,1986,Descens,2;
1099,1986,Descens,3;
1100,1987,1,1;
1101,1987,1,2;
1102,1987,1,3;
1103,1987,1,4;
1104,1987,1,5;
1105,1987,1,6;
1106,1987,1,7;
1107,1987,1,8;
1108,1987,1,9;
1109,1987,1,10;
1110,1987,1,11;
1111,1987,1,12;
1112,1987,1,13;
1113,1987,1,14;
1114,1987,1,15;
1115,1987,1,16;
1116,1987,1,17;
1117,1987,1,18;
1118,1987,1,19;
1119,1987,1,20;
1120,1987,1,21;
1121,1987,1,22;
1122,1987,1,23;
1123,1987,1,24;
1124,1987,1,25;
1125,1987,1,26;
1126,1987,1,27;
1127,1987,1,28;
1128,1987,1,29;
1129,1987,1,30;
1130,1987,1,31;
1131,1987,1,32;
1132,1987,1,33;
1133,1987,1,34;
1134,1987,1,35;
1135,1987,1,36;
1136,1987,1,37;
1137,1987,1,38;
1138,1987,2,1;
1139,1987,2,2;
1140,1987,2,3;
1141,1987,2,4;
1142,1987,2,5;
1143,1987,2,6;
1144,1987,2,7;
1145,1987,2,8;
1146,1987,2,9;
1147,1987,2,10;
1148,1987,2,11;
1149,1987,2,12;
1150,1987,2,13;
1151,1987,2,14;
1152,1987,2,15;
1153,1987,2,16;
1154,1987,2,17;
1155,1987,2,18;
1156,1987,2,19;
1157,1987,2,20;
1158,1987,2,21;
1159,1987,2,22;
1160,1987,2,23;
1161,1987,2,24;
1162,1987,2,25;
1163,1987,2,26;
1164,1987,2,27;
1165,1987,2,28;
1166,1987,2,29;
1167,1987,2,30;
1168,1987,2,31;
1169,1987,2,32;
1170,1987,2,33;
1171,1987,2,34;
1172,1987,2,35;
1173,1987,2,36;
1174,1987,2,37;
1175,1987,2,38;
1176,1987,Promoci,1;
1177,1987,Promoci,2;
1178,1988,1,1;
1179,1988,1,2;
1180,1988,1,3;
1181,1988,1,4;
1182,1988,1,5;
1183,1988,1,6;
1184,1988,1,7;
